id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,room_type,minimum_nights,number_of_reviews,availability_365,calculated_host_listings_count
1061632233644512468,551689437,Manhattan,Midtown,40.752344,-73.985197,Private room,1.0,1,109,4
1061632299472282421,551689437,Manhattan,Midtown,40.752344,-73.985197,Private room,1.0,1,112,4
1061632564187992922,551689437,Manhattan,Midtown,40.752344,-73.985197,Private room,1.0,1,113,4
1061632669312353240,544554359,Queens,Flushing,40.76029,-73.83437,Private room,1.0,24,91,5
1061632971843436364,544554359,Queens,Flushing,40.76029,-73.83437,Private room,1.0,310,109,5
1061633025832291732,544554359,Queens,Flushing,40.76029,-73.83437,Private room,1.0,51,112,5
1064724494450720877,157786961,Brooklyn,Kensington,40.64100594651703,-73.97132847458124,Private room,30.0,0,269,1
1065009656872358442,107434423,Manhattan,Theater District,40.7607614,-73.98610550000001,Entire home/apt,30.0,1,302,1210
1065123350709282894,480695005,Brooklyn,Bushwick,40.702212759885626,-73.92628514049039,Entire home/apt,1.0,170,354,1
1065170144620421598,336581747,Manhattan,Upper West Side,40.78812903272125,-73.96997667054407,Entire home/apt,30.0,8,177,17
1065240416426347624,333342909,Brooklyn,Bushwick,40.69107,-73.90479,Entire home/apt,1.0,100,288,1
1065261714964080001,551692065,Manhattan,Lower East Side,40.719765,-73.988102,Private room,1.0,26,112,4
1061633131713767733,544554359,Queens,Flushing,40.76029,-73.83437,Private room,1.0,2,111,5
1061633200531291580,544554359,Queens,Flushing,40.76029,-73.83437,Private room,1.0,0,99,5
1061654638574398884,27181542,Manhattan,Hell's Kitchen,40.76481998876709,-73.99239528126775,Entire home/apt,30.0,2,342,91
1061778391842449513,551689437,Manhattan,Midtown,40.752344,-73.985197,Private room,1.0,2,99,4
1061949170995507464,844862,Manhattan,Upper West Side,40.78293585627333,-73.98256958207664,Private room,30.0,0,269,2
1061995840557392701,278925199,Brooklyn,Williamsburg,40.70817899741911,-73.94462493862305,Entire home/apt,30.0,0,365,38
1062145273744656883,107434423,Manhattan,Midtown,40.75865,-73.96221,Entire home/apt,30.0,0,302,1210
1062145777611999441,107434423,Manhattan,Kips Bay,40.740508,-73.978378,Entire home/apt,30.0,0,360,1210
1062148354797546178,23410,Brooklyn,Crown Heights,40.67269,-73.93332,Private room,2.0,8,206,1
1062204874827086403,4011286,Queens,Ridgewood,40.7059344,-73.9119644,Entire home/apt,4.0,23,23,1
1062225573804533925,120714488,Brooklyn,Williamsburg,40.71549455897464,-73.95091619342566,Private room,30.0,0,269,1
1062375733204243034,101551213,Manhattan,Midtown,40.76562,-73.98224,Private room,2.0,1,13,1
1065262056366021513,551692065,Manhattan,Lower East Side,40.719765,-73.988102,Private room,1.0,38,112,4
1065262230258220430,551692065,Manhattan,Lower East Side,40.719765,-73.988102,Private room,1.0,12,113,4
1065262230644399835,551692065,Manhattan,Lower East Side,40.719765,-73.988102,Private room,1.0,10,113,4
1065372627170730644,47864677,Queens,Astoria,40.7747308,-73.9255226,Private room,3.0,72,339,2
1065394869170744322,39668851,Brooklyn,Bedford-Stuyvesant,40.68397481298948,-73.95043674856424,Entire home/apt,30.0,2,365,1
1065403714551533946,555562763,Brooklyn,Bedford-Stuyvesant,40.69326431498446,-73.94536835988934,Private room,31.0,0,269,2
1065716820074814380,107434423,Manhattan,Midtown,40.7563378,-73.98221699999999,Entire home/apt,30.0,0,53,1210
1065734338333399135,501999278,Manhattan,Washington Heights,40.84775,-73.93153,Hotel room,1.0,6,320,144
1065758362601303702,501999278,Manhattan,Washington Heights,40.84775,-73.93153,Hotel room,1.0,1,138,144
1065762399416234253,501999278,Manhattan,Washington Heights,40.84775,-73.93153,Hotel room,1.0,1,137,144
1065769971445201312,501999278,Manhattan,Washington Heights,40.84775,-73.93153,Hotel room,1.0,1,137,144
1062459732279895233,35491667,Manhattan,Hell's Kitchen,40.75863,-73.99159,Entire home/apt,30.0,4,188,214
1062478810779287031,35491667,Manhattan,Hell's Kitchen,40.75911,-73.99017,Entire home/apt,30.0,9,230,214
1062506366862556498,554728880,Manhattan,Midtown,40.74579327753715,-73.9836282782959,Entire home/apt,1.0,62,135,1
1062514888943930705,35491667,Manhattan,Washington Heights,40.85441,-73.93048,Entire home/apt,30.0,10,217,214
1062633589528383767,201938100,Manhattan,Murray Hill,40.748611955281774,-73.98139361887314,Entire home/apt,30.0,2,270,7
1062774160479785080,298841502,Manhattan,Lower East Side,40.71823211876796,-73.98773763716709,Entire home/apt,30.0,3,176,4
1062932916029042118,373192017,Manhattan,Midtown,40.75426,-73.98049,Private room,2.0,3,72,3
1063032457536307590,129942781,Queens,Rego Park,40.72587,-73.85609,Private room,30.0,0,327,1
1063136773468377411,165655624,Brooklyn,Bedford-Stuyvesant,40.68801133206226,-73.93824603423126,Entire home/apt,30.0,8,261,1
1063191047212072509,373192017,Manhattan,Midtown,40.75414,-73.98069,Private room,2.0,2,252,3
1063244517755537780,426695342,Brooklyn,Kensington,40.63422,-73.97479,Private room,30.0,1,0,1
1063769212897446946,3624487,Brooklyn,Crown Heights,40.6726001,-73.9150566,Entire home/apt,30.0,2,269,2
1065778832869908021,501999278,Manhattan,Washington Heights,40.84775,-73.93153,Hotel room,1.0,2,137,144
1065782226324337615,501999278,Manhattan,Washington Heights,40.84775,-73.93153,Private room,1.0,6,147,144
1065813715720697691,555659240,Brooklyn,Bath Beach,40.6049648,-74.00962659999999,Private room,2.0,33,324,1
1066028196715633422,493661,Brooklyn,Williamsburg,40.71620885929909,-73.93616798992785,Private room,30.0,0,269,1
1066034452713537152,527091799,Queens,East Elmhurst,40.756428976942765,-73.8808170712127,Private room,75.0,1,0,2
1066045572533268679,551130565,Manhattan,East Village,40.7291306,-73.98371999999999,Entire home/apt,30.0,0,194,5
1066102862445188127,555562763,Brooklyn,Bedford-Stuyvesant,40.69527,-73.94806,Entire home/apt,30.0,0,269,2
1066170537254641780,555780175,Brooklyn,Canarsie,40.63390046070677,-73.89464653873003,Entire home/apt,2.0,45,300,1
1066323006884877800,454520414,Queens,Jamaica,40.6851945,-73.7760656,Private room,30.0,1,179,2
1063887869836214561,554078259,Queens,Far Rockaway,40.592640365530656,-73.7615361636972,Private room,30.0,0,270,1
1064006705607446101,30611802,Manhattan,Hell's Kitchen,40.75689527198338,-73.99075375835531,Entire home/apt,31.0,1,56,2
1064014662356519337,555149846,Staten Island,Grant City,40.579975997270594,-74.11123378559488,Entire home/apt,30.0,4,363,2
1064300515053828558,107434423,Manhattan,Midtown,40.7563378,-73.98221699999999,Entire home/apt,30.0,0,338,1210
1064300827695462584,107434423,Manhattan,Hell's Kitchen,40.761164,-73.997741,Entire home/apt,30.0,0,44,1210
1064301195892473870,107434423,Manhattan,West Village,40.7304002,-74.00497109999999,Entire home/apt,30.0,0,365,1210
1064301503148118026,107434423,Manhattan,Theater District,40.7607614,-73.98610550000001,Entire home/apt,30.0,0,188,1210
1064523868451932167,549437827,Manhattan,Midtown,40.755821,-73.971424,Private room,1.0,51,114,7
1069105907558329161,10825742,Brooklyn,Crown Heights,40.6701,-73.94027,Private room,30.0,3,133,4
1069508594681767937,27181542,Manhattan,Upper East Side,40.76556084432931,-73.95602051906447,Entire home/apt,30.0,1,365,91
1069516393596899524,445703386,Queens,South Ozone Park,40.664715392960304,-73.80642332128095,Private room,1.0,136,299,2
1066541695851150471,120890372,Brooklyn,Bushwick,40.69388,-73.90894,Private room,30.0,0,83,1
1066619270250545241,27181542,Manhattan,Hell's Kitchen,40.76473422317181,-73.98819118643088,Entire home/apt,30.0,0,365,91
1066623888304208005,537145098,Manhattan,Midtown,40.7565,-73.972,Private room,1.0,221,108,1
1066630837020823893,107434423,Manhattan,Midtown,40.7563378,-73.98221699999999,Entire home/apt,30.0,0,215,1210
1066631309788359477,107434423,Manhattan,West Village,40.735401,-74.0053843,Entire home/apt,30.0,0,156,1210
1066661715722364503,27181542,Manhattan,Upper East Side,40.76497,-73.95624,Entire home/apt,30.0,0,365,91
1066762261661304577,501999278,Manhattan,Hell's Kitchen,40.76458,-73.99595,Hotel room,1.0,0,347,144
1066796984919097998,75345189,Manhattan,East Village,40.72878017268752,-73.98797359317541,Entire home/apt,30.0,0,0,1
1066837013767774923,399865453,Manhattan,Upper East Side,40.76898801068249,-73.96780544837229,Entire home/apt,30.0,1,118,32
1069526703582727134,27181542,Manhattan,Upper East Side,40.76681113091194,-73.95607575103254,Entire home/apt,30.0,0,365,91
1069578477394124208,303156931,Brooklyn,Bushwick,40.68804278136146,-73.90975557850888,Private room,30.0,1,365,26
1069580354212412517,556676969,Manhattan,Theater District,40.76021,-73.98761,Private room,1.0,317,127,4
1069581505361098170,556676969,Manhattan,Theater District,40.76154,-73.98555,Private room,1.0,179,91,4
1069587960830987188,247468699,Staten Island,Stapleton,40.628407494634125,-74.07836886832642,Private room,3.0,19,269,2
1069618889356272594,27181542,Manhattan,Upper East Side,40.77183,-73.95846,Entire home/apt,30.0,0,365,91
1069632244080963141,247468699,Staten Island,Stapleton,40.6264,-74.07869,Private room,3.0,2,170,2
1069660706506079136,27181542,Manhattan,Upper East Side,40.77001264998584,-73.95819259164902,Entire home/apt,30.0,0,356,91
1069721161305728281,11039665,Manhattan,Hell's Kitchen,40.7599403,-73.9896602,Entire home/apt,30.0,1,177,1
1069775825692003208,6911764,Manhattan,West Village,40.7374,-74.0027,Entire home/apt,31.0,8,349,1
1070151758129815454,456180839,Manhattan,Upper West Side,40.77887,-73.98753,Entire home/apt,30.0,6,307,1
1066911214449074405,550751207,Bronx,Wakefield,40.90106,-73.84085,Entire home/apt,1.0,31,363,1
1067178493484312501,107434423,Manhattan,Chelsea,40.738451,-73.997761,Entire home/apt,30.0,0,229,1210
1067188859061887812,107434423,Manhattan,Upper East Side,40.7635148,-73.96392519999999,Entire home/apt,30.0,0,270,1210
1067189169950924679,107434423,Manhattan,Upper East Side,40.7635148,-73.96392519999999,Entire home/apt,30.0,0,107,1210
1067189478788560150,107434423,Manhattan,Upper East Side,40.7635148,-73.96392519999999,Entire home/apt,30.0,0,215,1210
1067190097579226006,107434423,Manhattan,Little Italy,40.7188354,-73.99721250000002,Entire home/apt,30.0,0,319,1210
1067200736348365568,107434423,Manhattan,Upper West Side,40.789855,-73.973142,Entire home/apt,30.0,0,259,1210
1067201740592807516,107434423,Manhattan,Little Italy,40.7188354,-73.99721250000002,Entire home/apt,30.0,0,268,1210
1067212478316421989,107434423,Manhattan,Upper West Side,40.789855,-73.973142,Entire home/apt,30.0,0,17,1210
1067268631904752268,107434423,Manhattan,Chelsea,40.738451,-73.997761,Entire home/apt,30.0,0,325,1210
1067269258225505974,107434423,Manhattan,Chelsea,40.738451,-73.997761,Entire home/apt,30.0,0,365,1210
1067272880627018649,107434423,Manhattan,Chelsea,40.738451,-73.997761,Entire home/apt,30.0,0,352,1210
1067273460694635519,107434423,Manhattan,Chelsea,40.738451,-73.997761,Entire home/apt,30.0,0,290,1210
1067275400639266158,107434423,Manhattan,Upper West Side,40.789855,-73.973142,Entire home/apt,30.0,0,335,1210
1067276041750736141,107434423,Manhattan,Upper West Side,40.789855,-73.973142,Entire home/apt,30.0,0,196,1210
1067276571138900398,107434423,Manhattan,Upper West Side,40.789855,-73.973142,Entire home/apt,30.0,0,365,1210
1070231131306779107,1306995,Brooklyn,Park Slope,40.67862196410812,-73.9784523565614,Private room,1.0,112,213,1
1070268279697476132,27181542,Manhattan,Upper East Side,40.77016865675613,-73.95833443851257,Entire home/apt,30.0,0,365,91
1070270537377163305,556868112,Brooklyn,Downtown Brooklyn,40.690157186681645,-73.98692196057979,Private room,1.0,557,308,2
1070271021848012165,556868112,Brooklyn,Boerum Hill,40.68842,-73.98741,Private room,1.0,394,302,2
1070272052169818710,556869189,Manhattan,Midtown,40.75412190133626,-73.98645098430086,Private room,1.0,320,140,2
1070272637247149842,556869189,Manhattan,Theater District,40.75621644845428,-73.98453228893497,Private room,1.0,88,136,2
1070292150676551812,13466647,Brooklyn,Bedford-Stuyvesant,40.6831776214024,-73.92137913814544,Private room,2.0,65,188,1
1070312662525454388,502141479,Brooklyn,Bushwick,40.70043962945837,-73.9388952102155,Private room,30.0,0,269,17
1070327706166386414,401202937,Manhattan,Midtown,40.74635,-73.98694,Private room,1.0,31,225,71
1070355214717201598,22541573,Manhattan,Flatiron District,40.744262835998704,-73.99041525216037,Entire home/apt,30.0,1,350,183
1067277153030201186,107434423,Manhattan,Upper West Side,40.789855,-73.973142,Entire home/apt,30.0,0,297,1210
1067317365627051315,107434423,Manhattan,Upper West Side,40.789855,-73.973142,Entire home/apt,30.0,0,93,1210
1067326682565133945,501999278,Manhattan,Hell's Kitchen,40.76458,-73.99595,Hotel room,1.0,0,331,144
1067335526410187895,501999278,Manhattan,Hell's Kitchen,40.76458,-73.99595,Hotel room,1.0,0,355,144
1067339879599785124,501999278,Manhattan,Hell's Kitchen,40.76458,-73.99595,Hotel room,1.0,2,347,144
1067442271959693575,224340103,Brooklyn,Williamsburg,40.7098706,-73.96272979999999,Entire home/apt,30.0,0,0,3
1067481448238763619,331801628,Brooklyn,South Slope,40.66440325272016,-73.97761388037364,Entire home/apt,30.0,1,0,1
1067484164512158205,556115366,Manhattan,Financial District,40.71213391799132,-74.01130143815821,Private room,1.0,236,246,12
1067485803917467012,556115366,Manhattan,Financial District,40.71205,-74.01139,Private room,1.0,212,255,12
1067487172334612088,556115366,Manhattan,Financial District,40.71005625998352,-74.00976836497816,Private room,1.0,95,255,12
1067492285421666240,556115366,Manhattan,Financial District,40.71215,-74.01071,Private room,1.0,392,255,12
1067546821288390834,555768867,Manhattan,Financial District,40.71004,-74.00861,Private room,1.0,59,164,4
1067549353765757410,555768867,Manhattan,Financial District,40.70972,-74.00888,Private room,1.0,14,91,4
1067590275447169026,551705333,Manhattan,Chelsea,40.7410168,-73.9965239,Entire home/apt,30.0,7,0,4
1070372218321962755,27181542,Manhattan,Hell's Kitchen,40.76371441946145,-73.99266743485246,Entire home/apt,30.0,0,365,91
1070376523863400975,27181542,Manhattan,Upper East Side,40.7734378485718,-73.95488013905117,Entire home/apt,30.0,1,365,91
1070377799788390803,27181542,Manhattan,Hell's Kitchen,40.7626,-73.9929,Entire home/apt,30.0,0,365,91
1070382902215466684,502141479,Brooklyn,Bedford-Stuyvesant,40.68965084442048,-73.92830834274271,Private room,30.0,1,256,17
1070385146027468023,556910499,Brooklyn,East Flatbush,40.65301990375153,-73.94250648037658,Private room,1.0,41,340,2
1070398579281953495,27181542,Manhattan,Lower East Side,40.7183467130774,-73.98452112882798,Entire home/apt,30.0,0,365,91
1070406659496561709,27181542,Manhattan,Upper West Side,40.78189,-73.9836,Entire home/apt,30.0,0,365,91
1070450891681156687,556115366,Manhattan,Tribeca,40.71205,-74.00911,Private room,1.0,370,257,12
1070493385323671933,303156931,Brooklyn,Bushwick,40.69038,-73.90824,Private room,30.0,2,269,26
1070531707221095417,14902860,Brooklyn,Bedford-Stuyvesant,40.6843386852503,-73.94667725951236,Entire home/apt,1.0,50,219,3
1070901052420848550,40008334,Brooklyn,Crown Heights,40.67227362524883,-73.94716576154329,Entire home/apt,1.0,111,69,1
1067591227921878270,37221425,Manhattan,Theater District,40.760016536514286,-73.98541323371657,Private room,30.0,2,364,2
1067638572137152034,548551591,Queens,College Point,40.78800624211065,-73.84902013383433,Private room,1.0,9,256,2
1067746487891672538,603366,Brooklyn,Gowanus,40.67754,-73.98897,Entire home/apt,30.0,6,58,2
1068219915878365503,449529549,Brooklyn,Bushwick,40.70008684837952,-73.91258297369244,Entire home/apt,30.0,4,257,3
1068228716746876060,56737049,Manhattan,Upper West Side,40.78591373541629,-73.97427940903297,Entire home/apt,30.0,3,324,1
1068407150433353514,161791702,Brooklyn,Brownsville,40.6624762286806,-73.90184178016023,Private room,2.0,99,253,2
1068537120626967876,10825742,Brooklyn,Crown Heights,40.66921,-73.94073,Private room,30.0,10,252,4
1068730297270620086,45600001,Queens,Little Neck,40.77201,-73.73429,Private room,1.0,41,87,3
1071038139249600042,541011440,Queens,Jamaica,40.68202958688643,-73.77752438714714,Private room,1.0,80,129,1
1071051978115920209,502141479,Brooklyn,Bushwick,40.69925087616476,-73.93094596225521,Private room,30.0,2,162,17
1071065733869462689,502141479,Brooklyn,Bushwick,40.69773479992905,-73.93227444554765,Private room,30.0,0,130,17
1071083738326573629,502141479,Brooklyn,Bushwick,40.69957,-73.93125,Private room,30.0,2,71,17
1071085232599196862,162280872,Manhattan,Flatiron District,40.74081039428711,-73.98523712158203,Entire home/apt,30.0,0,320,246
1071097470129706565,72886186,Brooklyn,Bedford-Stuyvesant,40.68617,-73.95548,Entire home/apt,30.0,9,145,1
1071149719956633348,557118988,Brooklyn,Sheepshead Bay,40.60913241659337,-73.9575297489972,Entire home/apt,30.0,1,227,3
1071230531368875750,303156931,Brooklyn,Bushwick,40.69006815110193,-73.90802977102159,Private room,30.0,2,269,26
1071310943345107809,458668555,Brooklyn,East Flatbush,40.65191693047716,-73.944878205657,Private room,30.0,1,47,6
1071333400427167471,557167493,Manhattan,Midtown,40.74679,-73.98225,Private room,5.0,19,90,1
1071419963016698498,12457851,Manhattan,SoHo,40.72516898235831,-74.00016357393437,Entire home/apt,31.0,0,270,5
1068741903107300651,27673980,Queens,Little Neck,40.77165,-73.73419,Private room,1.0,36,87,1
1068912065584586603,556495396,Queens,Richmond Hill,40.6858431,-73.8236767,Private room,1.0,53,63,2
1068964032867039816,7053015,Queens,Sunnyside,40.74522201886583,-73.91853101528518,Private room,1.0,18,85,1
1069085193397966592,3223938,Brooklyn,Bedford-Stuyvesant,40.69582,-73.94572,Private room,30.0,0,269,560
1074760466136368472,558046355,Manhattan,East Village,40.72909,-73.98387,Entire home/apt,1.0,107,295,1
1074798354467358272,488152765,Queens,Astoria,40.76506,-73.92351,Entire home/apt,30.0,1,96,8
1074960104715575212,96092167,Brooklyn,Flatbush,40.64699408194779,-73.96572601257152,Private room,30.0,2,0,6
1071606997626297526,23185423,Bronx,City Island,40.84688,-73.78975,Entire home/apt,30.0,5,295,1
1071688769658832375,6582421,Brooklyn,Bedford-Stuyvesant,40.69365,-73.94163,Private room,30.0,1,269,3
1071703160614211263,557157941,Manhattan,East Village,40.7322171397184,-73.9864127287645,Entire home/apt,1.0,91,279,1
1071712108811245554,401202937,Manhattan,Midtown,40.7465,-73.98868,Private room,1.0,38,196,71
1071731861726122320,551705333,Manhattan,Chelsea,40.7410168,-73.9965239,Entire home/apt,30.0,6,350,4
